src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packets_per_second,bytes_per_second,mean_packet_size,std_packet_size,mean_interarrival,std_interarrival,cv_interarrival,dst_port_count,dst_host_count,dst_connection_count,src_dst_byte_ratio,dns_query_length,dns_entropy,label
192.168.1.50,10.0.0.5,51357,4636,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,14921,11209,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,11552,32235,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,9185,47706,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,30234,6192,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,22293,19668,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,14588,18861,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,9170,3188,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,6514,4782,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,63185,46307,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,55893,49377,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,6118,16706,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,40382,49404,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,40687,33519,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,16186,45768,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,45299,58900,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,7331,5136,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,52426,2199,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,12639,23401,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,12869,20702,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,43339,49622,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,55619,54360,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,55606,14510,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,4347,38008,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,39131,64814,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,15220,51753,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,51134,40422,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,19175,8054,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,23435,59042,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,46258,46390,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,61168,49275,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,64644,12254,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,41479,59504,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,63979,52142,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,59865,53360,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,38323,36963,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,12946,9468,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,3398,36478,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,4262,12870,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,21144,53258,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,36099,18312,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,5254,50412,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,9399,48619,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,27462,17295,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,32893,28298,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,41989,41936,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,46305,12513,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,47086,41451,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,60097,31876,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,54370,11647,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,1591,9994,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,37523,41075,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,61781,45650,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,16899,22794,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,46858,52496,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,13760,38181,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,57901,48979,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,38744,2311,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,32263,26125,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,28795,26246,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,12702,55090,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,25061,6748,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,52758,35145,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,6333,51637,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,62878,26879,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,40156,53720,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,21127,7686,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,62632,58885,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,40543,23408,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,61294,50215,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,21490,19677,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,28616,21041,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,41116,11492,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,26045,23535,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,52852,42134,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,42513,24576,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,36291,59161,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,19383,37132,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,61219,6048,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,26457,24185,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,55337,33832,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,24013,44130,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,31880,40624,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,31833,26072,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,8816,3835,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,46296,53621,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,12473,21763,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,44906,61886,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,12921,16678,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,51351,49895,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,3777,27541,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,50871,37101,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,59329,23049,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,16185,47986,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,46016,1379,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,59162,37740,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,62508,30447,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,34226,35641,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,20374,56704,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,53281,20541,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,11610,57489,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,12770,33834,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,47315,6534,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,6710,37890,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,40805,59219,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,28291,26842,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,37659,16988,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,15147,23196,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,34177,61099,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,45423,49326,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,26973,55448,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,27866,7139,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,41174,55733,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,50726,16078,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,51592,54997,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,48649,37135,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,32496,59020,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,2670,11562,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,31205,62638,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,51417,53081,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,39441,61604,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,1754,38627,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,13126,44699,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,12357,54045,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,59206,4473,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,9352,57708,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,16396,7592,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,9741,26643,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,8240,48234,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,56628,56723,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,24669,30635,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,34097,17459,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,37444,6272,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,16918,29270,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,24773,12688,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,52274,38787,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,45887,35209,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,54243,23909,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,7316,64383,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,62551,35094,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,47312,44333,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,13481,8559,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,59584,53460,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,19704,26346,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,58206,1598,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,62739,17867,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,16225,48350,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,45991,12366,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,57513,55625,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
192.168.1.50,10.0.0.5,11040,20428,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,1989,1,2000,40,0.0,0.0,PORT_SCAN
